city,surfaceArea,roomsQuantity,bedroomsQuantity,floorQuantity,floor,isInCondominium,price,district_libelle,surfaceArea_bins
Paris 15e,48.75,1.0,1.0,10.0,7.0,True,390000.0,Emeriau - Zola,small
Paris 2e,63.3,3.0,2.0,6.0,4.0,True,798000.0,Sentier,medium
Paris 14e,17.0,1.0,0.0,7.0,0.0,True,210000.0,Mouton - Duvernet,small
Paris 12e,86.0,3.0,2.0,6.0,1.0,True,910000.0,Nation - Picpus,medium
Paris 16e,302.0,7.0,4.0,8.0,3.0,True,5625000.0,Chaillot,large
Paris 15e,82.0,4.0,3.0,9.0,4.0,True,825000.0,Violet - Commerce,medium
Paris 11e,55.23,3.0,2.0,6.0,2.0,True,593000.0,Léon-Blum - Folie-Regnault,small
Paris 15e,110.76,5.0,4.0,9.0,1.0,False,1115000.0,Citroën - Boucicaut,large
Paris 18e,28.0,2.0,1.0,4.0,4.0,True,290000.0,Grandes Carrières - Clichy,small
Paris 15e,29.0,2.0,1.0,5.0,4.0,True,325000.0,Citroën - Boucicaut,small
Paris 12e,63.18,3.0,2.0,6.0,4.0,True,640000.0,Jardin de Reuilly,medium
Paris 3e,76.88,3.0,2.0,6.0,1.0,True,876000.0,Arts-et-Métiers,medium
Paris 12e,96.0,5.0,3.0,10.0,7.0,True,915000.0,Bel-Air - Sud,medium
Paris 19e,86.15,4.0,3.0,32.0,5.0,True,490000.0,Flandre - Aubervilliers,medium
Paris 19e,57.0,3.0,2.0,7.0,0.0,True,455000.0,La Villette - Porte de Pantin,small
Paris 15e,91.86,3.0,2.0,8.0,7.0,True,1050000.0,Citroën - Boucicaut,medium
Paris 14e,43.0,2.0,1.0,4.0,1.0,True,344000.0,Jean Moulin - Porte d'Orléans,small
Paris 18e,76.0,4.0,2.0,4.0,4.0,False,930000.0,Montmartre - Sacré Coeur - Abbesses,medium
Paris 7e,111.0,5.0,3.0,7.0,5.0,True,2190000.0,Champ de Mars,large
Paris 18e,42.0,2.0,1.0,7.0,5.0,True,515000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 20e,57.0,3.0,2.0,6.0,4.0,True,620000.0,Père Lachaise - Réunion,small
Paris 19e,51.0,2.0,1.0,6.0,2.0,True,515000.0,La Villette - Porte de Pantin,small
Paris 15e,64.18,3.0,2.0,7.0,7.0,True,699000.0,Georges Brassens,medium
Paris 15e,82.0,4.0,3.0,9.0,3.0,True,700000.0,Vaugirard - Parc des Expositions,medium
Paris 12e,80.0,3.0,2.0,5.0,1.0,True,849000.0,Nation - Picpus,medium
Paris 8e,76.0,4.0,2.0,6.0,2.0,True,1030000.0,Mairie,medium
Paris 16e,120.0,5.0,3.0,9.0,4.0,True,1390500.0,Auteuil-Nord - Jasmin - Mirabeau,large
Paris 7e,49.0,4.0,1.0,6.0,0.0,False,1018500.0,Invalides,small
Paris 16e,57.0,3.0,2.0,6.0,2.0,True,610000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 15e,61.8,3.0,1.0,8.0,2.0,True,614000.0,Alleray - Procession,medium
Paris 17e,70.63,3.0,1.0,6.0,4.0,True,1060000.0,Europe,medium
Paris 16e,36.0,2.0,1.0,8.0,0.0,True,349000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 10e,21.0,1.0,1.0,6.0,2.0,True,265000.0,Louis Blanc - Aqueduc,small
Paris 19e,24.0,1.0,0.0,9.0,7.0,True,181990.0,Porte de la Villette,small
Paris 12e,59.0,3.0,2.0,6.0,1.0,False,631350.0,Bel-Air - Nord,small
Paris 11e,108.0,5.0,3.0,9.0,9.0,True,1730000.0,Léon-Blum - Folie-Regnault,large
Paris 4e,112.0,3.0,2.0,6.0,5.0,True,1890000.0,Saint-Gervais,large
Paris 17e,37.0,2.0,1.0,5.0,0.0,True,299900.0,Epinettes - Bessières,small
Paris 14e,22.0,1.0,0.0,6.0,1.0,True,285000.0,Mouton - Duvernet,small
Paris 12e,67.0,3.0,2.0,6.0,1.0,True,748800.0,Nation - Picpus,medium
Paris 11e,43.0,2.0,1.0,6.0,3.0,True,488500.0,Léon-Blum - Folie-Regnault,small
Paris 20e,51.0,3.0,2.0,7.0,1.0,True,425000.0,Saint-Blaise,small
Paris 18e,75.0,3.0,2.0,9.0,4.0,True,690000.0,Grandes Carrières - Clichy,medium
Paris 20e,26.02,2.0,1.0,3.0,3.0,True,299000.0,Gambetta,small
Paris 19e,73.0,3.0,2.0,5.0,2.0,True,600000.0,Porte de la Villette,medium
Paris 17e,90.32,4.0,2.0,6.0,3.0,True,1345000.0,Pereire,medium
Paris 20e,31.44,1.0,0.0,6.0,3.0,True,333000.0,Belleville,small
Paris 19e,30.0,2.0,1.0,5.0,3.0,True,310000.0,La Villette - Porte de Pantin,small
Paris 14e,79.0,4.0,2.0,7.0,6.0,True,728000.0,Jean Moulin - Porte d'Orléans,medium
Paris 18e,24.13,2.0,1.0,6.0,3.0,False,241500.0,Grandes Carrières - Clichy,small
Paris 20e,35.44,2.0,1.0,6.0,4.0,True,369000.0,Mouzaia,small
Paris 15e,31.56,2.0,1.0,5.0,2.0,True,383250.0,Cambronne - Garibaldi,small
Paris 9e,55.81,3.0,2.0,7.0,0.0,True,598000.0,Lorette - Martyrs,small
Paris 14e,50.0,2.0,1.0,6.0,2.0,True,605000.0,Didot - Porte de Vanves,small
Paris 17e,70.0,3.0,2.0,5.0,1.0,True,900000.0,Ternes - Maillot,medium
Paris 14e,82.0,4.0,2.0,7.0,1.0,True,956800.0,Mouton - Duvernet,medium
Paris 14e,105.0,4.0,3.0,6.0,5.0,True,925000.0,Montsouris - Dareau,large
Paris 7e,56.0,2.0,1.0,6.0,4.0,True,950000.0,Saint-Thomas d'Aquin - Bac - Musée d'Orsay,small
Paris 20e,46.0,3.0,2.0,7.0,2.0,True,360000.0,Télégraphe - Pelleport - Saint-Fargeau,small
Paris 13e,41.0,2.0,1.0,6.0,23.0,False,323000.0,Patay - Masséna,small
Paris 10e,42.0,2.0,1.0,6.0,5.0,True,483500.0,Arts-et-Métiers,small
Paris 2e,40.0,1.0,1.0,6.0,1.0,True,516500.0,Gaillon - Vivienne,small
Paris 17e,40.0,2.0,1.0,6.0,4.0,True,500000.0,Ternes - Maillot,small
Paris 13e,33.35,2.0,1.0,8.0,1.0,True,295000.0,Croulebarbe,small
Paris 17e,50.0,2.0,1.0,8.0,6.0,True,499000.0,Epinettes - Bessières,small
Paris 12e,50.0,2.0,1.0,6.0,5.0,True,590000.0,Vallée de Fecamp,small
Paris 11e,55.31,3.0,2.0,6.0,2.0,True,610000.0,Belleville - Saint-Maur,small
Paris 14e,70.0,3.0,2.0,10.0,1.0,True,650000.0,Montsouris - Dareau,medium
Paris 15e,67.0,3.0,2.0,3.0,0.0,True,659000.0,Citroën - Boucicaut,medium
Paris 9e,186.7,6.0,3.0,6.0,3.0,True,2295000.0,Clichy - Trinité,large
Paris 5e,69.21,3.0,2.0,5.0,2.0,True,1022000.0,Monge - Jussieu,medium
Paris 14e,33.0,2.0,1.0,5.0,5.0,True,400000.0,Pernety,small
Paris 15e,76.0,4.0,3.0,6.0,2.0,True,759500.0,Vaugirard - Parc des Expositions,medium
Paris 12e,41.0,3.0,2.0,6.0,5.0,True,475000.0,Aligre - Gare de Lyon,small
Paris 12e,90.0,3.0,2.0,10.0,2.0,True,955000.0,Nation - Picpus,medium
Paris 12e,80.29,4.0,2.0,8.0,2.0,True,774000.0,Bel-Air - Nord,medium
Paris 7e,107.0,4.0,2.0,6.0,5.0,True,1395000.0,Breteuil,large
Paris 16e,43.0,2.0,1.0,8.0,1.0,True,540000.0,Muette-Nord - Trocadéro,small
Paris 10e,118.0,6.0,4.0,6.0,3.0,False,1350000.0,Porte Saint-Martin - Paradis,large
Paris 17e,211.5,8.0,5.0,7.0,3.0,True,2730000.0,Courcelles - Wagram,large
Paris 18e,24.0,2.0,1.0,6.0,6.0,True,290000.0,Jules Joffrin,small
Paris 17e,44.42,3.0,1.0,6.0,5.0,True,540000.0,Courcelles - Wagram,small
Paris 19e,35.44,2.0,1.0,6.0,4.0,True,369000.0,Mouzaia,small
Paris 15e,50.0,2.0,1.0,7.0,6.0,True,529000.0,Vaugirard - Parc des Expositions,small
Paris 15e,58.07,3.0,2.0,6.0,1.0,True,546000.0,Georges Brassens,small
Paris 17e,47.35,2.0,1.0,4.0,4.0,True,600000.0,Pereire,small
Paris 11e,58.72,3.0,2.0,4.0,1.0,True,650000.0,Belleville - Saint-Maur,small
Paris 19e,87.8,4.0,3.0,12.0,5.0,True,700000.0,La Villette - Porte de Pantin,medium
Paris 7e,107.0,4.0,2.0,6.0,1.0,True,1560000.0,Breteuil,large
Paris 17e,55.09,3.0,2.0,6.0,6.0,True,685000.0,Courcelles - Wagram,small
Paris 13e,73.0,3.0,2.0,7.0,1.0,True,565000.0,Nationale - Deux Moulins,medium
Paris 11e,57.0,3.0,2.0,4.0,3.0,True,696000.0,Bastille - Popincourt,small
Paris 15e,88.1,4.0,2.0,6.0,4.0,True,870000.0,Georges Brassens,medium
Paris 7e,92.0,6.0,4.0,6.0,0.0,False,6000000.0,Champ de Mars,medium
Paris 17e,95.0,4.0,2.0,4.0,2.0,True,1872000.0,Courcelles - Wagram,medium
Paris 13e,50.75,3.0,1.0,6.0,5.0,True,598500.0,Salpétrière - Austerlitz,small
Paris 17e,51.45,2.0,1.0,6.0,0.0,True,595000.0,Batignolles - Cardinet,small
Paris 19e,26.0,1.0,0.0,6.0,3.0,True,240000.0,La Villette - Porte de Pantin,small
Paris 11e,27.0,2.0,1.0,4.0,2.0,True,340000.0,Belleville - Saint-Maur,small
Paris 20e,49.0,3.0,2.0,5.0,1.0,True,479000.0,Gambetta,small
Paris 11e,119.0,4.0,2.0,6.0,1.0,True,1290000.0,Léon-Blum - Folie-Regnault,large
Paris 12e,47.6,3.0,1.0,5.0,3.0,True,449000.0,Jardin de Reuilly,small
Paris 17e,37.5,2.0,1.0,6.0,4.0,True,455000.0,Batignolles - Cardinet,small
Paris 17e,60.0,3.0,2.0,6.0,2.0,True,725000.0,Courcelles - Wagram,small
Paris 17e,70.0,3.0,2.0,6.0,2.0,True,798000.0,Ternes - Maillot,medium
Paris 17e,65.0,3.0,2.0,5.0,5.0,True,815000.0,Ternes - Maillot,medium
Paris 15e,40.68,2.0,1.0,6.0,3.0,True,488000.0,Vaugirard - Parc des Expositions,small
Paris 20e,36.0,2.0,1.0,8.0,2.0,True,330000.0,Télégraphe - Pelleport - Saint-Fargeau,small
Paris 10e,56.0,3.0,2.0,5.0,0.0,True,669000.0,Louis Blanc - Aqueduc,small
Paris 16e,9.0,1.0,0.0,6.0,6.0,True,102000.0,Passy - Maison de la Radio - Muette-Sud,small
Paris 18e,39.0,3.0,2.0,6.0,2.0,True,385000.0,Grandes Carrières - Clichy,small
Paris 17e,67.0,3.0,2.0,18.0,17.0,True,535000.0,Châtelet - Les Halles,medium
Paris 17e,8.61,1.0,0.0,6.0,5.0,True,103000.0,Epinettes - Bessières,small
Paris 17e,46.8,3.0,2.0,4.0,1.0,True,519000.0,Batignolles - Cardinet,small
Paris 18e,95.0,5.0,3.0,7.0,6.0,True,999000.0,Grandes Carrières - Clichy,medium
Paris 12e,53.0,3.0,2.0,12.0,10.0,True,488900.0,Jardin de Reuilly,small
Paris 18e,56.73,3.0,2.0,6.0,2.0,True,540000.0,Grandes Carrières - Clichy,small
Paris 10e,74.0,3.0,2.0,4.0,1.0,True,775000.0,République - Saint-Ambroise,medium
Paris 1er,74.05,2.0,1.0,6.0,3.0,True,1395000.0,Palais Royal,medium
Paris 19e,41.0,2.0,1.0,2.0,0.0,True,230000.0,Porte des Lilas,small
Paris 15e,48.0,2.0,1.0,8.0,6.0,True,520000.0,Vaugirard - Parc des Expositions,small
Paris 14e,44.0,2.0,1.0,5.0,1.0,True,709000.0,Pernety,small
Paris 12e,32.0,2.0,1.0,6.0,0.0,True,449000.0,Bel-Air - Sud,small
Paris 17e,70.0,4.0,2.0,6.0,0.0,True,656250.0,La Fourche - Guy Moquet,medium
Paris 15e,122.77,5.0,3.0,6.0,3.0,True,1570000.0,Cambronne - Garibaldi,large
Paris 7e,122.77,5.0,3.0,6.0,3.0,True,1570000.0,Saint-Thomas d'Aquin - Bac - Musée d'Orsay,large
Paris 17e,95.0,4.0,3.0,5.0,5.0,True,1395000.0,Courcelles - Wagram,medium
Paris 20e,74.0,3.0,2.0,8.0,7.0,True,690000.0,Télégraphe - Pelleport - Saint-Fargeau,medium
Paris 18e,87.1,4.0,3.0,6.0,1.0,True,995000.0,Jules Joffrin,medium
Paris 13e,112.49,4.0,3.0,9.0,4.0,True,1442000.0,Croulebarbe,large
Paris 15e,70.0,3.0,2.0,9.0,8.0,True,898000.0,Vaugirard - Parc des Expositions,medium
Paris 13e,125.0,5.0,4.0,7.0,2.0,True,1312500.0,Croulebarbe,large
Paris 18e,39.0,2.0,1.0,3.0,1.0,False,400000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 20e,43.06,2.0,1.0,5.0,5.0,True,478000.0,Père Lachaise - Réunion,small
Paris 19e,34.0,1.0,0.0,7.0,0.0,True,315000.0,Secrétan - Jaurès,small
Paris 13e,37.65,2.0,1.0,6.0,1.0,True,437000.0,Bièvre Sud - Tolbiac,small
Paris 19e,64.0,3.0,2.0,14.0,1.0,True,580000.0,Bassin de la Villette,medium
Paris 11e,97.76,4.0,2.0,5.0,0.0,True,995000.0,Belleville - Saint-Maur,medium
Paris 16e,125.0,6.0,4.0,9.0,1.0,True,1299000.0,Porte de Saint-Cloud - Auteuil-Sud,large
Paris 16e,125.0,6.0,4.0,9.0,1.0,True,1299000.0,Porte de Saint-Cloud - Auteuil-Sud,large
Paris 10e,120.87,5.0,3.0,6.0,0.0,True,1300000.0,Canal Saint-Martin - Jemmapes,large
Paris 15e,47.84,2.0,1.0,5.0,1.0,True,499000.0,Vaugirard - Parc des Expositions,small
Paris 15e,47.84,3.0,2.0,5.0,1.0,True,499000.0,Vaugirard - Parc des Expositions,small
Paris 14e,59.7,3.0,2.0,7.0,5.0,True,640000.0,Jean Moulin - Porte d'Orléans,small
Paris 18e,22.0,1.0,0.0,6.0,0.0,True,235000.0,Jules Joffrin,small
Paris 18e,60.0,3.0,1.0,6.0,2.0,True,640000.0,Barbès - Château Rouge,small
Paris 15e,80.0,3.0,2.0,6.0,2.0,False,1079000.0,Vaugirard - Parc des Expositions,medium
Paris 14e,31.0,1.0,1.0,3.0,1.0,True,340000.0,Pernety,small
Paris 18e,48.25,3.0,2.0,5.0,2.0,True,458000.0,Barbès - Château Rouge,small
Paris 9e,85.0,4.0,3.0,6.0,1.0,True,1068000.0,Trudaine - Rochechouart,medium
Paris 12e,107.0,5.0,4.0,6.0,2.0,True,1165000.0,Nation - Picpus,large
Paris 17e,35.0,2.0,1.0,6.0,5.0,True,350000.0,La Fourche - Guy Moquet,small
Paris 14e,108.0,4.0,3.0,6.0,3.0,True,1000000.0,Montsouris - Dareau,large
Paris 13e,68.0,3.0,2.0,6.0,1.0,True,640500.0,Bièvre Sud - Tolbiac,medium
Paris 20e,80.0,4.0,3.0,11.0,1.0,True,590000.0,Gambetta,medium
Paris 12e,119.45,5.0,3.0,5.0,3.0,True,1250000.0,Aligre - Gare de Lyon,large
Paris 13e,131.1,5.0,4.0,4.0,3.0,True,1435000.0,Bièvre Sud - Tolbiac,large
Paris 20e,7.04,1.0,0.0,7.0,7.0,True,90000.0,Gambetta,small
Paris 20e,89.0,4.0,3.0,6.0,1.0,True,828000.0,Gambetta,medium
Paris 15e,56.0,3.0,1.0,6.0,3.0,True,666000.0,Vaugirard - Parc des Expositions,small
Paris 18e,27.0,1.0,1.0,6.0,2.0,True,329000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 12e,56.0,3.0,1.0,5.0,0.0,True,485000.0,Aligre - Gare de Lyon,small
Paris 11e,75.32,3.0,1.0,4.0,2.0,True,1000000.0,Bastille - Popincourt,medium
Paris 18e,11.0,1.0,0.0,3.0,3.0,True,163000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 18e,24.45,1.0,0.0,6.0,3.0,True,253000.0,Grandes Carrières - Clichy,small
Paris 16e,86.06,3.0,2.0,6.0,4.0,True,1098000.0,Dauphine,medium
Paris 20e,89.0,4.0,3.0,6.0,1.0,True,595000.0,Gambetta,medium
Paris 12e,60.0,3.0,2.0,4.0,4.0,True,630000.0,Aligre - Gare de Lyon,small
Paris 16e,52.74,3.0,1.0,6.0,1.0,True,693000.0,Auteuil-Nord - Jasmin - Mirabeau,small
Paris 11e,60.0,3.0,2.0,5.0,4.0,True,722900.0,Bastille - Popincourt,small
Paris 17e,70.0,3.0,2.0,3.0,1.0,True,790000.0,Courcelles - Wagram,medium
Paris 16e,31.0,2.0,1.0,4.0,2.0,True,350000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 10e,53.0,2.0,1.0,6.0,4.0,True,624000.0,Porte Saint-Martin - Paradis,small
Paris 18e,50.0,3.0,2.0,6.0,5.0,True,562500.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 20e,67.85,4.0,2.0,6.0,2.0,True,749000.0,Belleville,medium
Paris 16e,155.0,5.0,3.0,6.0,1.0,True,1395000.0,Porte de Saint-Cloud - Auteuil-Sud,large
Paris 3e,62.02,3.0,2.0,5.0,4.0,True,998000.0,Enfants Rouges - Bretagne,medium
Paris 15e,90.77,5.0,3.0,6.0,1.0,True,660000.0,Georges Brassens,medium
Paris 15e,32.0,2.0,1.0,6.0,0.0,True,365000.0,Cambronne - Garibaldi,small
Paris 6e,12.0,1.0,0.0,6.0,6.0,True,175000.0,Rennes,small
Paris 11e,31.1,2.0,1.0,6.0,6.0,True,325000.0,Bastille - Popincourt,small
Paris 15e,36.85,1.0,0.0,9.0,2.0,True,387000.0,Vaugirard - Parc des Expositions,small
Paris 20e,50.0,2.0,1.0,6.0,4.0,True,540000.0,Gambetta,small
Paris 14e,57.57,3.0,2.0,6.0,5.0,True,639000.0,Didot - Porte de Vanves,small
Paris 13e,84.82,3.0,2.0,6.0,0.0,True,939000.0,Salpétrière - Austerlitz,medium
Paris 5e,111.14,5.0,3.0,6.0,2.0,True,1610000.0,Val de Grâce,large
Paris 7e,205.02,7.0,5.0,7.0,0.0,True,3100000.0,Champ de Mars,large
Paris 16e,29.39,1.0,0.0,10.0,0.0,True,424000.0,Auteuil-Nord - Jasmin - Mirabeau,small
Paris 13e,21.55,1.0,0.0,5.0,5.0,True,230000.0,Salpétrière - Austerlitz,small
Paris 16e,90.0,3.0,2.0,9.0,3.0,True,993000.0,Porte de Saint-Cloud - Auteuil-Sud,medium
Paris 12e,26.0,1.0,1.0,6.0,0.0,True,255000.0,Bel-Air - Sud,small
Paris 16e,290.0,7.0,5.0,6.0,1.0,True,3220000.0,Muette-Nord - Trocadéro,large
Paris 18e,28.0,2.0,1.0,6.0,6.0,True,285000.0,Simplon - Poissonniers,small
Paris 2e,57.0,3.0,1.0,6.0,6.0,True,800000.0,Sentier,small
Paris 15e,86.0,5.0,3.0,4.0,1.0,True,1000000.0,Saint-Lambert - Convention,medium
Paris 12e,57.0,2.0,1.0,7.0,4.0,True,570000.0,Nation - Picpus,small
Paris 20e,72.73,3.0,2.0,9.0,4.0,True,682000.0,Belleville,medium
Paris 7e,31.0,2.0,1.0,6.0,3.0,True,480000.0,Champ de Mars,small
Paris 12e,55.0,3.0,2.0,6.0,0.0,True,520000.0,Bel-Air - Sud,small
Paris 11e,65.0,3.0,2.0,6.0,4.0,True,785000.0,Bastille - Popincourt,medium
Paris 15e,61.4,3.0,2.0,7.0,3.0,True,800000.0,Georges Brassens,medium
Paris 12e,65.0,4.0,3.0,6.0,1.0,False,580000.0,Bel-Air - Nord,medium
Paris 10e,49.0,3.0,1.0,6.0,3.0,True,535000.0,Louis Blanc - Aqueduc,small
Paris 1er,90.0,4.0,2.0,6.0,3.0,True,1675000.0,Châtelet - Les Halles,medium
Paris 12e,19.0,1.0,1.0,3.0,0.0,True,205150.0,Aligre - Gare de Lyon,small
Paris 17e,33.5,2.0,1.0,5.0,2.0,True,350500.0,La Fourche - Guy Moquet,small
Paris 14e,96.0,5.0,3.0,7.0,3.0,True,920000.0,Jean Moulin - Porte d'Orléans,medium
Paris 14e,90.0,4.0,2.0,6.0,2.0,True,960000.0,Jean Moulin - Porte d'Orléans,medium
Paris 15e,110.26,5.0,4.0,10.0,2.0,True,1170000.0,Pasteur - Montparnasse,large
Paris 20e,33.0,2.0,1.0,6.0,1.0,True,260000.0,Télégraphe - Pelleport - Saint-Fargeau,small
Paris 18e,40.0,2.0,1.0,4.0,1.0,True,442000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 13e,43.0,2.0,1.0,32.0,28.0,True,340000.0,Olympiades - Choisy,small
Paris 11e,53.0,2.0,1.0,7.0,6.0,True,570000.0,République - Saint-Ambroise,small
Paris 18e,43.24,2.0,1.0,10.0,10.0,True,280000.0,Porte de la Chapelle - Charles Hermite - Evangile,small
Paris 17e,84.14,4.0,2.0,6.0,2.0,True,1075000.0,Courcelles - Wagram,medium
Paris 5e,124.37,5.0,3.0,1.0,0.0,True,1950000.0,Val de Grâce,large
Paris 14e,90.36,4.0,3.0,8.0,7.0,True,990000.0,Jean Moulin - Porte d'Orléans,medium
Paris 4e,58.0,4.0,2.0,6.0,0.0,False,350000.0,Arsenal,small
Paris 18e,41.0,2.0,1.0,4.0,3.0,True,369000.0,La Chapelle - Marx Dormoy,small
Paris 11e,38.34,2.0,1.0,6.0,1.0,True,343000.0,République - Saint-Ambroise,small
Paris 19e,84.0,5.0,3.0,30.0,2.0,True,630000.0,Bassin de la Villette,medium
Paris 2e,85.0,4.0,2.0,4.0,3.0,True,1380000.0,Montorgueil - Etienne Marcel,medium
Paris 14e,33.0,2.0,1.0,8.0,3.0,True,437000.0,Montparnasse - Raspail,small
Paris 9e,70.0,3.0,2.0,8.0,0.0,True,698000.0,Trudaine - Rochechouart,medium
Paris 11e,81.79,3.0,2.0,3.0,2.0,True,858000.0,République - Saint-Ambroise,medium
Paris 16e,115.0,5.0,3.0,8.0,2.0,True,1475000.0,Auteuil-Nord - Jasmin - Mirabeau,large
Paris 19e,95.0,4.0,3.0,6.0,4.0,True,960000.0,Secrétan - Jaurès,medium
Paris 17e,8.0,1.0,1.0,4.0,4.0,True,85000.0,Ternes - Maillot,small
Paris 6e,16.0,1.0,0.0,5.0,0.0,True,280000.0,Saint-Placide,small
Paris 10e,96.0,4.0,3.0,5.0,3.0,True,1080000.0,Porte Saint-Martin - Paradis,medium
Paris 20e,77.0,3.0,2.0,6.0,1.0,True,665000.0,Plaine - Lagny,medium
Paris 16e,156.18,6.0,4.0,9.0,1.0,True,1845000.0,Auteuil-Nord - Jasmin - Mirabeau,large
Paris 14e,89.76,4.0,3.0,7.0,6.0,True,1200000.0,Pernety,medium
Paris 7e,99.26,4.0,2.0,7.0,3.0,True,1350000.0,Champ de Mars,medium
Paris 17e,116.7,5.0,3.0,8.0,1.0,True,1450000.0,Ternes - Maillot,large
Paris 1er,35.0,2.0,1.0,6.0,5.0,True,430000.0,Châtelet - Les Halles,small
Paris 16e,126.0,5.0,2.0,4.0,2.0,True,1995000.0,Chaillot,large
Paris 17e,20.0,1.0,0.0,6.0,1.0,True,229500.0,La Fourche - Guy Moquet,small
Paris 14e,72.0,3.0,2.0,10.0,3.0,True,590000.0,Montsouris - Dareau,medium
Paris 11e,28.28,2.0,1.0,4.0,2.0,True,350000.0,Léon-Blum - Folie-Regnault,small
Paris 11e,29.0,2.0,1.0,6.0,6.0,True,327000.0,Nation - Alexandre Dumas,small
Paris 9e,54.0,3.0,2.0,5.0,1.0,True,540000.0,Lorette - Martyrs,small
Paris 10e,47.0,2.0,1.0,3.0,1.0,True,645000.0,Château d'Eau - Lancry,small
Paris 17e,95.0,4.0,3.0,9.0,6.0,True,1075000.0,Champerret - Berthier,medium
Paris 6e,88.58,3.0,2.0,6.0,3.0,True,1680000.0,Saint-Placide,medium
Paris 16e,200.0,6.0,4.0,8.0,0.0,True,2340000.0,Auteuil-Nord - Jasmin - Mirabeau,large
Paris 14e,54.0,2.0,1.0,5.0,3.0,True,780000.0,Pernety,small
Paris 11e,23.76,1.0,0.0,5.0,3.0,True,279000.0,Nation - Alexandre Dumas,small
Paris 11e,76.0,4.0,1.0,6.0,5.0,True,770000.0,Nation - Alexandre Dumas,medium
Paris 20e,53.0,2.0,2.0,0.0,0.0,True,530000.0,Télégraphe - Pelleport - Saint-Fargeau,small
Paris 19e,33.63,2.0,1.0,6.0,1.0,True,299000.0,Porte de la Villette,small
Paris 19e,19.0,1.0,0.0,6.0,0.0,True,209000.0,Danube,small
Paris 17e,67.51,3.0,2.0,6.0,1.0,True,918000.0,Batignolles - Cardinet,medium
Paris 18e,39.0,2.0,1.0,4.0,3.0,True,458350.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 18e,79.78,4.0,3.0,27.0,3.0,True,385000.0,Porte de la Chapelle - Charles Hermite - Evangile,medium
Paris 15e,53.72,3.0,2.0,6.0,6.0,True,598000.0,Saint-Lambert - Convention,small
Paris 1er,27.0,1.0,0.0,7.0,1.0,True,349000.0,Palais Royal,small
Paris 17e,72.41,3.0,2.0,5.0,0.0,True,699000.0,Champerret - Berthier,medium
Paris 17e,70.0,3.0,1.0,6.0,2.0,True,798000.0,Ternes - Maillot,medium
Paris 17e,150.0,5.0,3.0,9.0,9.0,True,3200000.0,Pereire,large
Paris 13e,92.0,4.0,3.0,9.0,4.0,True,1597000.0,Patay - Masséna,medium
Paris 12e,46.0,2.0,1.0,5.0,1.0,True,465000.0,Bel-Air - Sud,small
Paris 18e,25.0,2.0,1.0,5.0,4.0,True,210000.0,La Chapelle - Marx Dormoy,small
Paris 20e,74.0,3.0,2.0,9.0,7.0,True,595000.0,Télégraphe - Pelleport - Saint-Fargeau,medium
Boulogne-Billancourt,82.0,4.0,3.0,10.0,10.0,True,1248000.0,Porte de Saint-Cloud - Auteuil-Sud,medium
Paris 10e,68.0,3.0,2.0,6.0,3.0,True,599000.0,Louis Blanc - Aqueduc,medium
Paris 14e,28.0,1.0,0.0,6.0,1.0,True,364000.0,Pernety,small
Paris 15e,35.0,1.0,0.0,7.0,3.0,True,378000.0,Vaugirard - Parc des Expositions,small
Paris 19e,45.0,2.0,1.0,7.0,5.0,True,395000.0,La Villette - Porte de Pantin,small
Paris 14e,92.65,4.0,3.0,7.0,1.0,True,999000.0,Jean Moulin - Porte d'Orléans,medium
Paris 10e,38.55,2.0,1.0,6.0,3.0,True,350000.0,Louis Blanc - Aqueduc,small
Paris 9e,61.6,3.0,2.0,5.0,4.0,True,699000.0,Lorette - Martyrs,medium
Paris 7e,150.05,5.0,3.0,7.0,0.0,True,3090000.0,Champ de Mars,large
Paris 16e,101.0,5.0,3.0,6.0,5.0,True,1450000.0,Chaillot,large
Paris 17e,71.6,3.0,2.0,8.0,5.0,True,1051000.0,Pereire,medium
Paris 11e,86.0,4.0,3.0,5.0,5.0,True,1012000.0,Belleville - Saint-Maur,medium
Paris 15e,70.0,3.0,2.0,6.0,4.0,True,830000.0,Pasteur - Montparnasse,medium
Paris 19e,90.0,4.0,3.0,6.0,19.0,True,639000.0,Mouzaia,medium
Paris 17e,45.0,2.0,1.0,6.0,3.0,True,620000.0,Legendre - Lévis,small
Paris 15e,56.32,3.0,1.0,7.0,3.0,True,670000.0,Vaugirard - Parc des Expositions,small
Paris 14e,48.0,2.0,1.0,5.0,5.0,True,569000.0,Montsouris - Dareau,small
Paris 10e,38.0,1.0,1.0,4.0,1.0,True,430000.0,Porte Saint-Martin - Paradis,small
Paris 2e,19.99,1.0,0.0,8.0,8.0,True,297000.0,Gaillon - Vivienne,small
